x-axis,1,2
second,Volt,Volt
-144.5000E-03,-321.6080E-03,-1.5075377E+00
-144.2500E-03,-246.2312E-03,-1.5954774E+00
-144.0000E-03,-286.4322E-03,-1.5075377E+00
-143.7500E-03,-316.5829E-03,-1.4195980E+00
-143.5000E-03,-321.6080E-03,-1.3944724E+00
-143.2500E-03,-321.6080E-03,-1.3065327E+00
-143.0000E-03,-356.7839E-03,-1.3065327E+00
-142.7500E-03,-326.6332E-03,-1.3065327E+00
-142.5000E-03,-396.9849E-03,-1.1180905E+00
-142.2500E-03,-396.9849E-03,-1.1055276E+00
-142.0000E-03,-402.0100E-03,-1.1055276E+00
-141.7500E-03,-402.0100E-03,-1.0175879E+00
-141.5000E-03,-407.0352E-03,-1.0050251E+00
-141.2500E-03,-437.1859E-03,-992.4623E-03
-141.0000E-03,-437.1859E-03,-992.4623E-03
-140.7500E-03,-437.1859E-03,-816.5829E-03
-140.5000E-03,-477.3869E-03,-804.0201E-03
-140.2500E-03,-442.2111E-03,-804.0201E-03
-140.0000E-03,-442.2111E-03,-791.4573E-03
-139.7500E-03,-482.4121E-03,-703.5176E-03
-139.5000E-03,-487.4372E-03,-703.5176E-03
-139.2500E-03,-522.6131E-03,-603.0151E-03
-139.0000E-03,-522.6131E-03,-590.4523E-03
-138.7500E-03,-522.6131E-03,-590.4523E-03
-138.5000E-03,-487.4372E-03,-414.5729E-03
-138.2500E-03,-522.6131E-03,-489.9498E-03
-138.0000E-03,-522.6131E-03,-402.0101E-03
-137.7500E-03,-527.6382E-03,-402.0101E-03
-137.5000E-03,-562.8141E-03,-301.5075E-03
-137.2500E-03,-597.9899E-03,-213.5678E-03
-137.0000E-03,-603.0151E-03,-213.5678E-03
-136.7500E-03,-603.0151E-03,-188.4422E-03
-136.5000E-03,-638.1909E-03,-113.0653E-03
-136.2500E-03,-603.0151E-03,-100.5025E-03
-136.0000E-03,-643.2161E-03,-100.5025E-03
-135.7500E-03,-638.1909E-03,-100.5025E-03
-135.5000E-03,-643.2161E-03,+0.0E+00
-135.2500E-03,-648.2412E-03,+0.0E+00
-135.0000E-03,-683.4171E-03,+12.5628E-03
-134.7500E-03,-678.3920E-03,+188.4422E-03
-134.5000E-03,-683.4171E-03,+201.0050E-03
-134.2500E-03,-683.4171E-03,+201.0050E-03
-134.0000E-03,-683.4171E-03,+288.9447E-03
-133.7500E-03,-683.4171E-03,+301.5075E-03
-133.5000E-03,-723.6181E-03,+301.5075E-03
-133.2500E-03,-723.6181E-03,+314.0704E-03
-133.0000E-03,-728.6432E-03,+502.5126E-03
-132.7500E-03,-728.6432E-03,+502.5126E-03
-132.5000E-03,-768.8442E-03,+502.5126E-03
-132.2500E-03,-763.8191E-03,+590.4523E-03
-132.0000E-03,-768.8442E-03,+603.0151E-03
-131.7500E-03,-804.0201E-03,+615.5779E-03
-131.5000E-03,-809.0452E-03,+703.5176E-03
-131.2500E-03,-809.0452E-03,+690.9548E-03
-131.0000E-03,-844.2211E-03,+791.4573E-03
-130.7500E-03,-839.1960E-03,+716.0804E-03
-130.5000E-03,-844.2211E-03,+816.5829E-03
-130.2500E-03,-809.0452E-03,+816.5829E-03
-130.0000E-03,-879.3970E-03,+917.0854E-03
-129.7500E-03,-884.4221E-03,+1.0050251E+00
-129.5000E-03,-884.4221E-03,+992.4623E-03
-129.2500E-03,-889.4472E-03,+1.0175879E+00
-129.0000E-03,-919.5980E-03,+1.1055276E+00
-128.7500E-03,-929.6482E-03,+1.1055276E+00
-128.5000E-03,-924.6231E-03,+1.2060302E+00
-128.2500E-03,-929.6482E-03,+1.2060302E+00
-128.0000E-03,-964.8241E-03,+1.3065327E+00
-127.7500E-03,-929.6482E-03,+1.3065327E+00
-127.5000E-03,-1.0000000E+00,+1.3065327E+00
-127.2500E-03,-969.8492E-03,+1.4070352E+00
-127.0000E-03,-1.0050251E+00,+1.4070352E+00
-126.7500E-03,-969.8492E-03,+1.5075377E+00
-126.5000E-03,-1.0050251E+00,+1.5075377E+00
-126.2500E-03,-1.0050251E+00,+1.5201005E+00
-126.0000E-03,-1.0402010E+00,+1.6080402E+00
